OrderID,ProductName,CategoryName,Discontinued,UnitsInStock,ProductPrice,UnitPrice,Quantity,Discount,Sales
10519,Ikura,Seafood,0,31,31,31,16,0.05,471.20
10520,Guaraná Fantástica,Beverages,1,20,4.5,4.5,8,0,36.00
10520,Perth Pasties,Meat/Poultry,1,0,32.8,32.8,5,0,164.00
10521,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,10,0,96.50
10521,Scottish Longbreads,Confections,0,6,12.5,12.5,6,0,75.00
10521,Steeleye Stout,Beverages,0,20,18,18,3,0,54.00
10522,Boston Crab Meat,Seafood,0,123,18.4,18.4,25,0.2,368.00
10522,Chai,Beverages,0,39,18,18,40,0.2,576.00
10522,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,20,0.2,414.24
10522,Northwoods Cranberry Sauce,Condiments,0,6,40,40,24,0,960.00
10523,Alice Mutton,Meat/Poultry,1,0,39,39,25,0.1,877.50
10523,Gravad lax,Seafood,0,11,26,26,18,0.1,421.20
10523,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,6,0.1,52.11
10523,Sir Rodney's Marmalade,Confections,0,40,81,81,15,0.1,1093.50
10524,Ikura,Seafood,0,31,31,31,2,0,62.00
10524,Ipoh Coffee,Beverages,0,17,46,46,60,0,2760.00
10524,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,10,0,258.90
10524,Tourtière,Meat/Poultry,0,21,7.45,7.45,15,0,111.75
10525,Boston Crab Meat,Seafood,0,123,18.4,18.4,15,0.1,248.40
10525,Inlagd Sill,Seafood,0,112,19,19,30,0,570.00
10526,Chai,Beverages,0,39,18,18,8,0.15,122.40
10526,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,30,0.15,969.00
10526,Konbu,Seafood,0,24,6,6,10,0,60.00
10527,Chef Anton's Cajun Seasoning,Condiments,0,53,22,22,50,0.1,990.00
10527,Inlagd Sill,Seafood,0,112,19,19,30,0.1,513.00
10528,Geitost,Dairy Products,0,112,2.5,2.5,8,0.2,16.00
10528,Mozzarella di Giovanni,Dairy Products,0,14,34.8,34.8,9,0,313.20
10528,Queso Cabrales,Dairy Products,0,22,21,21,3,0,63.00
10529,Gudbrandsdalsost,Dairy Products,0,26,36,36,10,0,360.00
10529,Pâté chinois,Meat/Poultry,0,115,24,24,14,0,336.00
10529,Scottish Longbreads,Confections,0,6,12.5,12.5,20,0,250.00
10530,Alice Mutton,Meat/Poultry,1,0,39,39,40,0,1560.00
10530,Ipoh Coffee,Beverages,0,17,46,46,25,0,1150.00
10530,Lakkalikööri,Beverages,0,57,18,18,50,0,900.00
10530,Sirop d'érable,Condiments,0,113,28.5,28.5,20,0,570.00
10531,Raclette Courdavault,Dairy Products,0,79,55,55,2,0,110.00
10532,Louisiana Hot Spiced Okra,Condiments,0,4,17,17,24,0,408.00
10532,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,15,0,388.35
10533,Chef Anton's Cajun Seasoning,Condiments,0,53,22,22,50,0.05,1045.00
10533,Mozzarella di Giovanni,Dairy Products,0,14,34.8,34.8,24,0,835.20
10533,Röd Kaviar,Seafood,0,101,15,15,24,0.05,342.00
10534,Boston Crab Meat,Seafood,0,123,18.4,18.4,10,0.2,147.20
10534,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,10,0,258.90
10534,Tourtière,Meat/Poultry,0,21,7.45,7.45,10,0.2,59.60
10535,Boston Crab Meat,Seafood,0,123,18.4,18.4,10,0.1,165.60
10535,Queso Cabrales,Dairy Products,0,22,21,21,50,0.1,945.00
10535,Raclette Courdavault,Dairy Products,0,79,55,55,15,0.1,742.50
10535,Ravioli Angelo,Grains/Cereals,0,36,19.5,19.5,5,0.1,87.75
10536,Camembert Pierrot,Dairy Products,0,19,34,34,35,0.25,892.50
10536,Geitost,Dairy Products,0,112,2.5,2.5,30,0,75.00
10536,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,20,0,250.00
10536,Queso Manchego La Pastora,Dairy Products,0,86,38,38,15,0.25,427.50
10537,Escargots de Bourgogne,Seafood,0,62,13.25,13.25,20,0,265.00
10537,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,30,0,375.00
10537,Manjimup Dried Apples,Produce,0,20,53,53,6,0,318.00
10537,Mozzarella di Giovanni,Dairy Products,0,14,34.8,34.8,21,0,730.80
10537,Röd Kaviar,Seafood,0,101,15,15,9,0,135.00
10538,Mozzarella di Giovanni,Dairy Products,0,14,34.8,34.8,1,0,34.80
10538,Outback Lager,Beverages,0,15,15,15,7,0,105.00
10539,Geitost,Dairy Products,0,112,2.5,2.5,15,0,37.50
10539,Konbu,Seafood,0,24,6,6,8,0,48.00
10539,Maxilaku,Confections,0,10,20,20,6,0,120.00
10539,Sir Rodney's Scones,Confections,0,3,10,10,15,0,150.00
10540,Aniseed Syrup,Condiments,0,13,10,10,60,0,600.00
10540,Côte de Blaye,Beverages,0,17,263.5,263.5,30,0,7905.00
10540,Gumbär Gummibärchen,Confections,0,15,31.23,31.23,40,0,1249.20
10540,Scottish Longbreads,Confections,0,6,12.5,12.5,35,0,437.50
10541,Côte de Blaye,Beverages,0,17,263.5,263.5,4,0.1,948.60
10541,Flotemysost,Dairy Products,0,26,21.5,21.5,9,0.1,174.15
10541,Guaraná Fantástica,Beverages,1,20,4.5,4.5,35,0.1,141.75
10541,Louisiana Fiery Hot Pepper Sauce,Condiments,0,76,21.05,21.05,36,0.1,682.02
10542,Queso Cabrales,Dairy Products,0,22,21,21,15,0.05,299.25
10542,Tourtière,Meat/Poultry,0,21,7.45,7.45,24,0.05,169.86
10543,Queso Manchego La Pastora,Dairy Products,0,86,38,38,30,0.15,969.00
10543,Tunnbröd,Grains/Cereals,0,61,9,9,70,0.15,535.50
10544,Laughing Lumberjack Lager,Beverages,0,52,14,14,7,0,98.00
10544,Rössle Sauerkraut,Produce,1,26,45.6,45.6,7,0,319.20
10545,Queso Cabrales,Dairy Products,0,22,21,21,10,0,210.00
10546,Steeleye Stout,Beverages,0,20,18,18,30,0,540.00
10546,Tarte au sucre,Confections,0,17,49.3,49.3,40,0,1972.00
10546,Uncle Bob's Organic Dried Pears,Produce,0,15,30,30,10,0,300.00
10547,Inlagd Sill,Seafood,0,112,19,19,60,0,1140.00
10547,Mascarpone Fabioli,Dairy Products,0,9,32,32,24,0.15,652.80
10548,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,14,0,135.10
10548,Sasquatch Ale,Beverages,0,111,14,14,10,0.25,105.00
10549,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,55,0.15,584.38
10549,Manjimup Dried Apples,Produce,0,20,53,53,48,0.15,2162.40
10549,Rogede sild,Seafood,0,5,9.5,9.5,100,0.15,807.50
10550,Alice Mutton,Meat/Poultry,1,0,39,39,8,0.1,280.80
10550,Sir Rodney's Scones,Confections,0,3,10,10,6,0.1,54.00
10550,Sirop d'érable,Condiments,0,113,28.5,28.5,10,0.1,256.50
10550,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,10,0,92.00
10551,Gula Malacca,Condiments,0,27,19.45,19.45,40,0,778.00
10551,Pavlova,Confections,0,29,17.45,17.45,40,0.15,593.30
10551,Steeleye Stout,Beverages,0,20,18,18,20,0.15,306.00
10552,Gudbrandsdalsost,Dairy Products,0,26,36,36,18,0,648.00
10552,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,30,0,232.50
10553,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,30,0,375.00
10553,Gustaf's Knäckebröd,Grains/Cereals,0,104,21,21,24,0,504.00
10553,Pavlova,Confections,0,29,17.45,17.45,14,0,244.30
10553,Queso Cabrales,Dairy Products,0,22,21,21,15,0,315.00
10553,Steeleye Stout,Beverages,0,20,18,18,6,0,108.00
10554,Original Frankfurter grüne Soße,Condiments,0,32,13,13,10,0.05,123.50
10554,Pavlova,Confections,0,29,17.45,17.45,30,0.05,497.33
10554,Tarte au sucre,Confections,0,17,49.3,49.3,20,0.05,936.70
10554,Tunnbröd,Grains/Cereals,0,61,9,9,20,0.05,171.00
10555,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,40,0.2,1216.00
10555,Guaraná Fantástica,Beverages,1,20,4.5,4.5,18,0.2,64.80
10555,Manjimup Dried Apples,Produce,0,20,53,53,20,0.2,848.00
10555,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,35,0.2,257.60
10555,Tofu,Produce,0,35,23.25,23.25,30,0.2,558.00
10556,Mozzarella di Giovanni,Dairy Products,0,14,34.8,34.8,24,0,835.20
10557,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,20,0,155.00
10557,Wimmers gute Semmelknödel,Grains/Cereals,0,22,33.25,33.25,30,0,997.50
10558,Filo Mix,Grains/Cereals,0,38,7,7,30,0,210.00
10558,Manjimup Dried Apples,Produce,0,20,53,53,20,0,1060.00
10558,Perth Pasties,Meat/Poultry,1,0,32.8,32.8,18,0,590.40
10558,Röd Kaviar,Seafood,0,101,15,15,3,0,45.00
10558,Zaanse koeken,Confections,0,36,9.5,9.5,25,0,237.50
10559,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,12,0.05,110.01
10559,Pâté chinois,Meat/Poultry,0,115,24,24,18,0.05,410.40
10560,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,20,0,517.80
10560,Tarte au sucre,Confections,0,17,49.3,49.3,15,0.25,554.63
10561,Gula Malacca,Condiments,0,27,19.45,19.45,10,0,194.50
10561,Manjimup Dried Apples,Produce,0,20,53,53,50,0,2650.00
10562,Geitost,Dairy Products,0,112,2.5,2.5,20,0.1,45.00
10562,Tarte au sucre,Confections,0,17,49.3,49.3,10,0.1,443.70
10563,Filo Mix,Grains/Cereals,0,38,7,7,70,0,490.00
10563,Inlagd Sill,Seafood,0,112,19,19,25,0,475.00
10564,Alice Mutton,Meat/Poultry,1,0,39,39,16,0.05,592.80
10564,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,6,0.05,71.25
10564,Pâté chinois,Meat/Poultry,0,115,24,24,25,0.05,570.00
10565,Guaraná Fantástica,Beverages,1,20,4.5,4.5,25,0.1,101.25
10565,Wimmers gute Semmelknödel,Grains/Cereals,0,22,33.25,33.25,18,0.1,538.65
10566,Carnarvon Tigers,Seafood,0,42,62.5,62.5,18,0.15,956.25
10566,Lakkalikööri,Beverages,0,57,18,18,10,0,180.00
10566,Queso Cabrales,Dairy Products,0,22,21,21,35,0.15,624.75
10567,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,60,0.2,600.00
10567,Manjimup Dried Apples,Produce,0,20,53,53,3,0,159.00
10567,Raclette Courdavault,Dairy Products,0,79,55,55,40,0.2,1760.00
10568,Ikura,Seafood,0,31,31,31,5,0,155.00
10569,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,35,0.2,350.00
10569,Lakkalikööri,Beverages,0,57,18,18,30,0,540.00
10570,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,60,0.05,2166.00
10570,Queso Cabrales,Dairy Products,0,22,21,21,15,0.05,299.25
10571,Singaporean Hokkien Fried Mee,Grains/Cereals,1,26,14,14,28,0.15,333.20
10571,Tofu,Produce,0,35,23.25,23.25,11,0.15,217.39
10572,Boston Crab Meat,Seafood,0,123,18.4,18.4,50,0,920.00
10572,Mascarpone Fabioli,Dairy Products,0,9,32,32,10,0.1,288.00
10572,Pavlova,Confections,0,29,17.45,17.45,12,0.1,188.46
10572,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,15,0.1,104.63
10573,Alice Mutton,Meat/Poultry,1,0,39,39,18,0,702.00
10573,Perth Pasties,Meat/Poultry,1,0,32.8,32.8,25,0,820.00
10573,Sasquatch Ale,Beverages,0,111,14,14,40,0,560.00
10574,Boston Crab Meat,Seafood,0,123,18.4,18.4,2,0,36.80
10574,Geitost,Dairy Products,0,112,2.5,2.5,14,0,35.00
10574,Tarte au sucre,Confections,0,17,49.3,49.3,10,0,493.00
10574,Wimmers gute Semmelknödel,Grains/Cereals,0,22,33.25,33.25,6,0,199.50
10575,Lakkalikööri,Beverages,0,57,18,18,10,0,180.00
10575,Mozzarella di Giovanni,Dairy Products,0,14,34.8,34.8,30,0,1044.00
10575,Raclette Courdavault,Dairy Products,0,79,55,55,12,0,660.00
10575,Vegie-spread,Condiments,0,24,43.9,43.9,6,0,263.40
10576,Chai,Beverages,0,39,18,18,10,0,180.00
10576,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,20,0,250.00
10576,Gula Malacca,Condiments,0,27,19.45,19.45,21,0,408.45
10577,Chartreuse verte,Beverages,0,69,18,18,10,0,180.00
10577,Original Frankfurter grüne Soße,Condiments,0,32,13,13,18,0,234.00
10577,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,20,0,155.00
10578,Ravioli Angelo,Grains/Cereals,0,36,19.5,19.5,6,0,117.00
10578,Steeleye Stout,Beverages,0,20,18,18,20,0,360.00
10579,Genen Shouyu,Condiments,0,39,15.5,15.5,10,0,155.00
10579,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,21,0,162.75
10580,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,9,0.05,82.51
10580,Louisiana Fiery Hot Pepper Sauce,Condiments,0,76,21.05,21.05,30,0.05,599.92
10580,Tofu,Produce,0,35,23.25,23.25,15,0.05,331.31
10581,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,50,0.2,310.00
10582,Lakkalikööri,Beverages,0,57,18,18,14,0,252.00
10582,Ravioli Angelo,Grains/Cereals,0,36,19.5,19.5,4,0,78.00
10583,Camembert Pierrot,Dairy Products,0,19,34,34,24,0.15,693.60
10583,Gudbrandsdalsost,Dairy Products,0,26,36,36,10,0.15,306.00
10583,Thüringer Rostbratwurst,Meat/Poultry,1,0,123.79,123.79,10,0,1237.90
10584,Gorgonzola Telino,Dairy Products,0,0,12.5,12.5,50,0.05,593.75
10585,Zaanse koeken,Confections,0,36,9.5,9.5,15,0,142.50
10586,Filo Mix,Grains/Cereals,0,38,7,7,4,0.15,23.80
10587,Gumbär Gummibärchen,Confections,0,15,31.23,31.23,6,0,187.38
10587,Original Frankfurter grüne Soße,Condiments,0,32,13,13,20,0,260.00
10587,Steeleye Stout,Beverages,0,20,18,18,20,0,360.00
10588,Carnarvon Tigers,Seafood,0,42,62.5,62.5,40,0.2,2000.00
10588,Singaporean Hokkien Fried Mee,Grains/Cereals,1,26,14,14,100,0.2,1120.00
10589,Steeleye Stout,Beverages,0,20,18,18,4,0,72.00
10590,Chai,Beverages,0,39,18,18,20,0,360.00
10590,Original Frankfurter grüne Soße,Condiments,0,32,13,13,60,0.05,741.00
10591,Aniseed Syrup,Condiments,0,13,10,10,14,0,140.00
10591,Tourtière,Meat/Poultry,0,21,7.45,7.45,50,0,372.50
10591,Uncle Bob's Organic Dried Pears,Produce,0,15,30,30,10,0,300.00
10592,Genen Shouyu,Condiments,0,39,15.5,15.5,25,0.05,368.13
10592,Gumbär Gummibärchen,Confections,0,15,31.23,31.23,5,0.05,148.34
10593,Gudbrandsdalsost,Dairy Products,0,26,36,36,20,0.2,576.00
10593,Lakkalikööri,Beverages,0,57,18,18,4,0.2,57.60
10593,Sir Rodney's Marmalade,Confections,0,40,81,81,21,0.2,1360.80
10594,Escargots de Bourgogne,Seafood,0,62,13.25,13.25,30,0,397.50
10594,Filo Mix,Grains/Cereals,0,38,7,7,24,0,168.00
10595,Gudbrandsdalsost,Dairy Products,0,26,36,36,65,0.25,1755.00
10595,Sirop d'érable,Condiments,0,113,28.5,28.5,120,0.25,2565.00
10595,Steeleye Stout,Beverages,0,20,18,18,30,0.25,405.00
10596,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,5,0.2,152.00
10596,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,30,0.2,186.00
10596,Vegie-spread,Condiments,0,24,43.9,43.9,24,0.2,842.88
10597,Guaraná Fantástica,Beverages,1,20,4.5,4.5,35,0.2,126.00
10597,Louisiana Fiery Hot Pepper Sauce,Condiments,0,76,21.05,21.05,12,0.2,202.08
10597,Ravioli Angelo,Grains/Cereals,0,36,19.5,19.5,20,0,390.00
10598,Flotemysost,Dairy Products,0,26,21.5,21.5,9,0,193.50
10598,Schoggi Schokolade,Confections,0,49,43.9,43.9,50,0,2195.00
10599,Tarte au sucre,Confections,0,17,49.3,49.3,10,0,493.00
10600,Röd Kaviar,Seafood,0,101,15,15,30,0,450.00
10600,Tourtière,Meat/Poultry,0,21,7.45,7.45,4,0,29.80
10601,Konbu,Seafood,0,24,6,6,60,0,360.00
10601,Raclette Courdavault,Dairy Products,0,79,55,55,35,0,1925.00
10602,Original Frankfurter grüne Soße,Condiments,0,32,13,13,5,0.25,48.75
10603,Gustaf's Knäckebröd,Grains/Cereals,0,104,21,21,48,0,1008.00
10603,Maxilaku,Confections,0,10,20,20,25,0.05,475.00
10604,Chocolade,Confections,0,15,12.75,12.75,6,0.1,68.85
10604,Lakkalikööri,Beverages,0,57,18,18,10,0.1,162.00
10605,Camembert Pierrot,Dairy Products,0,19,34,34,70,0.05,2261.00
10605,Flotemysost,Dairy Products,0,26,21.5,21.5,15,0.05,306.38
10605,Pavlova,Confections,0,29,17.45,17.45,30,0.05,497.33
10605,Raclette Courdavault,Dairy Products,0,79,55,55,20,0.05,1045.00
10606,Chef Anton's Cajun Seasoning,Condiments,0,53,22,22,20,0.2,352.00
10606,Pâté chinois,Meat/Poultry,0,115,24,24,20,0.2,384.00
10606,Tarte au sucre,Confections,0,17,49.3,49.3,10,0.2,394.40
10607,Alice Mutton,Meat/Poultry,1,0,39,39,100,0,3900.00
10607,Boston Crab Meat,Seafood,0,123,18.4,18.4,42,0,772.80
10607,Geitost,Dairy Products,0,112,2.5,2.5,14,0,35.00
10607,Mozzarella di Giovanni,Dairy Products,0,14,34.8,34.8,12,0,417.60
10607,Uncle Bob's Organic Dried Pears,Produce,0,15,30,30,45,0,1350.00
10608,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,28,0,1064.00
10609,Chai,Beverages,0,39,18,18,3,0,54.00
10609,Ikura,Seafood,0,31,31,31,10,0,310.00
10609,Sir Rodney's Scones,Confections,0,3,10,10,6,0,60.00
10610,Inlagd Sill,Seafood,0,112,19,19,21,0.25,299.25
10611,Camembert Pierrot,Dairy Products,0,19,34,34,15,0,510.00
10611,Chai,Beverages,0,39,18,18,6,0,108.00
10611,Chang,Beverages,0,17,19,19,10,0,190.00
10612,Camembert Pierrot,Dairy Products,0,19,34,34,40,0,1360.00
10612,Ikura,Seafood,0,31,31,31,70,0,2170.00
10612,Inlagd Sill,Seafood,0,112,19,19,55,0,1045.00
10612,Lakkalikööri,Beverages,0,57,18,18,80,0,1440.00
10612,Maxilaku,Confections,0,10,20,20,18,0,360.00
10613,Konbu,Seafood,0,24,6,6,8,0.1,43.20
10613,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,40,0,310.00
10614,Chartreuse verte,Beverages,0,69,18,18,5,0,90.00
10614,Queso Cabrales,Dairy Products,0,22,21,21,14,0,294.00
10614,Sir Rodney's Scones,Confections,0,3,10,10,8,0,80.00
10615,Pâté chinois,Meat/Poultry,0,115,24,24,5,0,120.00
10616,Côte de Blaye,Beverages,0,17,263.5,263.5,15,0.05,3754.88
10616,Flotemysost,Dairy Products,0,26,21.5,21.5,15,0.05,306.38
10616,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,14,0,532.00
10616,Outback Lager,Beverages,0,15,15,15,15,0.05,213.75
10617,Raclette Courdavault,Dairy Products,0,79,55,55,30,0.15,1402.50
10618,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,20,0,760.00
10618,Grandma's Boysenberry Spread,Condiments,0,120,25,25,70,0,1750.00
10618,Scottish Longbreads,Confections,0,6,12.5,12.5,15,0,187.50
10619,Gustaf's Knäckebröd,Grains/Cereals,0,104,21,21,40,0,840.00
10619,Sir Rodney's Scones,Confections,0,3,10,10,42,0,420.00
10620,Filo Mix,Grains/Cereals,0,38,7,7,5,0,35.00
10620,Guaraná Fantástica,Beverages,1,20,4.5,4.5,5,0,22.50
10621,Flotemysost,Dairy Products,0,26,21.5,21.5,15,0,322.50
10621,Outback Lager,Beverages,0,15,15,15,20,0,300.00
10621,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,5,0,46.00
10621,Tunnbröd,Grains/Cereals,0,61,9,9,10,0,90.00
10622,Chang,Beverages,0,17,19,19,20,0,380.00
10622,Scottish Longbreads,Confections,0,6,12.5,12.5,18,0.2,180.00
10623,Guaraná Fantástica,Beverages,1,20,4.5,4.5,3,0,13.50
10623,Sir Rodney's Scones,Confections,0,3,10,10,25,0.1,225.00
10623,Steeleye Stout,Beverages,0,20,18,18,30,0.1,486.00
10623,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,15,0.1,124.20
10623,Tofu,Produce,0,35,23.25,23.25,21,0,488.25
10624,Gula Malacca,Condiments,0,27,19.45,19.45,10,0,194.50
10624,Rössle Sauerkraut,Produce,1,26,45.6,45.6,10,0,456.00
10624,Thüringer Rostbratwurst,Meat/Poultry,1,0,123.79,123.79,6,0,742.74
10625,Camembert Pierrot,Dairy Products,0,19,34,34,10,0,340.00
10625,Singaporean Hokkien Fried Mee,Grains/Cereals,1,26,14,14,5,0,70.00
10625,Tofu,Produce,0,35,23.25,23.25,3,0,69.75
10626,Camembert Pierrot,Dairy Products,0,19,34,34,20,0,680.00
10626,Flotemysost,Dairy Products,0,26,21.5,21.5,20,0,430.00
10626,Perth Pasties,Meat/Poultry,1,0,32.8,32.8,12,0,393.60
10627,Röd Kaviar,Seafood,0,101,15,15,35,0.15,446.25
10627,Tarte au sucre,Confections,0,17,49.3,49.3,15,0,739.50
10628,Chai,Beverages,0,39,18,18,25,0,450.00
10629,Thüringer Rostbratwurst,Meat/Poultry,1,0,123.79,123.79,20,0,2475.80
10629,Wimmers gute Semmelknödel,Grains/Cereals,0,22,33.25,33.25,9,0,299.25
10630,Lakkalikööri,Beverages,0,57,18,18,35,0,630.00
10630,Pâté chinois,Meat/Poultry,0,115,24,24,12,0.05,273.60
10631,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,8,0.1,55.80
10632,Chang,Beverages,0,17,19,19,30,0.05,541.50
10632,Geitost,Dairy Products,0,112,2.5,2.5,20,0.05,47.50
10633,Gumbär Gummibärchen,Confections,0,15,31.23,31.23,35,0.15,929.09
10633,Konbu,Seafood,0,24,6,6,13,0.15,66.30
10633,Queso Manchego La Pastora,Dairy Products,0,86,38,38,36,0.15,1162.80
10633,Tarte au sucre,Confections,0,17,49.3,49.3,80,0.15,3352.40
10634,Carnarvon Tigers,Seafood,0,42,62.5,62.5,50,0,3125.00
10634,Manjimup Dried Apples,Produce,0,20,53,53,15,0,795.00
10634,Rhönbräu Klosterbier,Beverages,0,125,7.75,7.75,2,0,15.50
10634,Uncle Bob's Organic Dried Pears,Produce,0,15,30,30,35,0,1050.00
10635,Chef Anton's Cajun Seasoning,Condiments,0,53,22,22,10,0.1,198.00
10635,Chef Anton's Gumbo Mix,Condiments,1,0,21.35,21.35,15,0.1,288.23
10635,Gustaf's Knäckebröd,Grains/Cereals,0,104,21,21,40,0,840.00
10636,Chef Anton's Cajun Seasoning,Condiments,0,53,22,22,25,0,550.00
10636,Escargots de Bourgogne,Seafood,0,62,13.25,13.25,6,0,79.50
10637,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,60,0.05,2166.00
10637,Queso Cabrales,Dairy Products,0,22,21,21,10,0,210.00
10637,Valkoinen suklaa,Confections,0,65,16.25,16.25,25,0.05,385.94
10638,Louisiana Fiery Hot Pepper Sauce,Condiments,0,76,21.05,21.05,21,0,442.05
10638,Mozzarella di Giovanni,Dairy Products,0,14,34.8,34.8,60,0,2088.00
10638,Rogede sild,Seafood,0,5,9.5,9.5,20,0,190.00
10639,Carnarvon Tigers,Seafood,0,42,62.5,62.5,8,0,500.00
10640,Gudbrandsdalsost,Dairy Products,0,26,36,36,20,0.25,540.00
10640,Outback Lager,Beverages,0,15,15,15,15,0.25,168.75
10641,Boston Crab Meat,Seafood,0,123,18.4,18.4,60,0,1104.00
10641,Chang,Beverages,0,17,19,19,50,0,950.00
10642,Sir Rodney's Scones,Confections,0,3,10,10,30,0.2,240.00
10642,Sirop d'érable,Condiments,0,113,28.5,28.5,20,0.2,456.00
10643,Chartreuse verte,Beverages,0,69,18,18,21,0.25,283.50
10643,Rössle Sauerkraut,Produce,1,26,45.6,45.6,15,0.25,513.00
10643,Spegesild,Seafood,0,95,12,12,2,0.25,18.00
10644,Carnarvon Tigers,Seafood,0,42,62.5,62.5,4,0.1,225.00
10644,Ipoh Coffee,Beverages,0,17,46,46,20,0,920.00
10644,Spegesild,Seafood,0,95,12,12,21,0.1,226.80
10645,Carnarvon Tigers,Seafood,0,42,62.5,62.5,20,0,1250.00
10645,Inlagd Sill,Seafood,0,112,19,19,15,0,285.00
10646,Chai,Beverages,0,39,18,18,15,0.25,202.50
10646,Flotemysost,Dairy Products,0,26,21.5,21.5,30,0.25,483.75
10646,Ikura,Seafood,0,31,31,31,18,0.25,418.50
10646,Original Frankfurter grüne Soße,Condiments,0,32,13,13,35,0.25,341.25
10647,Chartreuse verte,Beverages,0,69,18,18,20,0,360.00
10647,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,30,0,276.00
10648,Guaraná Fantástica,Beverages,1,20,4.5,4.5,15,0.15,57.38
10648,Gustaf's Knäckebröd,Grains/Cereals,0,104,21,21,15,0,315.00
10649,Mozzarella di Giovanni,Dairy Products,0,14,34.8,34.8,15,0,522.00
10649,Rössle Sauerkraut,Produce,1,26,45.6,45.6,20,0,912.00
10650,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,30,0,776.70
10650,Perth Pasties,Meat/Poultry,1,0,32.8,32.8,25,0.05,779.00
10650,Tourtière,Meat/Poultry,0,21,7.45,7.45,30,0,223.50
10651,Gustaf's Knäckebröd,Grains/Cereals,0,104,21,21,20,0.25,315.00
10651,Teatime Chocolate Biscuits,Confections,0,25,9.2,9.2,12,0.25,82.80
10652,Nord-Ost Matjeshering,Seafood,0,10,25.89,25.89,2,0.25,38.83
10652,Singaporean Hokkien Fried Mee,Grains/Cereals,1,26,14,14,20,0,280.00
10653,Camembert Pierrot,Dairy Products,0,19,34,34,20,0.1,612.00
10653,Pavlova,Confections,0,29,17.45,17.45,30,0.1,471.15
10654,Chartreuse verte,Beverages,0,69,18,18,20,0.1,324.00
10654,Chef Anton's Cajun Seasoning,Condiments,0,53,22,22,12,0.1,237.60
10654,Tourtière,Meat/Poultry,0,21,7.45,7.45,6,0.1,40.23
10655,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,20,0.2,154.40
10656,Gula Malacca,Condiments,0,27,19.45,19.45,28,0.1,490.14
10656,Tofu,Produce,0,35,23.25,23.25,3,0.1,62.78
10656,Zaanse koeken,Confections,0,36,9.5,9.5,6,0.1,51.30
10657,Camembert Pierrot,Dairy Products,0,19,34,34,30,0,1020.00
10657,Genen Shouyu,Condiments,0,39,15.5,15.5,50,0,775.00
10657,Gnocchi di nonna Alice,Grains/Cereals,0,21,38,38,45,0,1710.00
10657,Jack's New England Clam Chowder,Seafood,0,85,9.65,9.65,24,0,231.60
10657,Spegesild,Seafood,0,95,12,12,45,0,540.00
10657,Zaanse koeken,Confections,0,36,9.5,9.5,10,0,95.00
10658,Boston Crab Meat,Seafood,0,123,18.4,18.4,70,0.05,1223.60
10658,Camembert Pierrot,Dairy Products,0,19,34,34,55,0.05,1776.50
10658,Original Frankfurter grüne Soße,Condiments,0,32,13,13,70,0.05,864.50
