OrderID,OrderDate,CustomerID,ShipCity,ShipCountry,ProductID,ProductName,CategoryName,UnitPrice,DealUnitPrice,Quantity,Discount,TotalSales,TotalSales_AfterDiscount
10626,1997-08-11 00:00:00.000,BERGS,Luleå,Sweden,53,Perth Pasties,Meat/Poultry,"32,8","32,8",12,0,"393,6","393,6"
10626,1997-08-11 00:00:00.000,BERGS,Luleå,Sweden,60,Camembert Pierrot,Dairy Products,34,34,20,0,680,680
10626,1997-08-11 00:00:00.000,BERGS,Luleå,Sweden,71,Flotemysost,Dairy Products,"21,5","21,5",20,0,430,430
10627,1997-08-11 00:00:00.000,SAVEA,Boise,USA,62,Tarte au sucre,Confections,"49,3","49,3",15,0,"739,5","739,5"
10627,1997-08-11 00:00:00.000,SAVEA,Boise,USA,73,Röd Kaviar,Seafood,15,15,35,"0,15",525,"446,25"
10628,1997-08-12 00:00:00.000,BLONP,Strasbourg,France,1,Chai,Beverages,18,18,25,0,450,450
10629,1997-08-12 00:00:00.000,GODOS,Sevilla,Spain,29,Thüringer Rostbratwurst,Meat/Poultry,"123,79","123,79",20,0,"2475,8","2475,8"
10629,1997-08-12 00:00:00.000,GODOS,Sevilla,Spain,64,Wimmers gute Semmelknödel,Grains/Cereals,"33,25","33,25",9,0,"299,25","299,25"
10630,1997-08-13 00:00:00.000,KOENE,Brandenburg,Germany,55,Pâté chinois,Meat/Poultry,24,24,12,"0,05",288,"273,6"
10630,1997-08-13 00:00:00.000,KOENE,Brandenburg,Germany,76,Lakkalikööri,Beverages,18,18,35,0,630,630
10631,1997-08-14 00:00:00.000,LAMAI,Toulouse,France,75,Rhönbräu Klosterbier,Beverages,"7,75","7,75",8,"0,1",62,"55,8"
10632,1997-08-14 00:00:00.000,WANDK,Stuttgart,Germany,2,Chang,Beverages,19,19,30,"0,05",570,"541,5"
10632,1997-08-14 00:00:00.000,WANDK,Stuttgart,Germany,33,Geitost,Dairy Products,"2,5","2,5",20,"0,05",50,"47,5"
10633,1997-08-15 00:00:00.000,ERNSH,Graz,Austria,12,Queso Manchego La Pastora,Dairy Products,38,38,36,"0,15",1368,"1162,8"
10633,1997-08-15 00:00:00.000,ERNSH,Graz,Austria,13,Konbu,Seafood,6,6,13,"0,15",78,"66,3"
10633,1997-08-15 00:00:00.000,ERNSH,Graz,Austria,26,Gumbär Gummibärchen,Confections,"31,23","31,23",35,"0,15","1093,05","929,0925"
10633,1997-08-15 00:00:00.000,ERNSH,Graz,Austria,62,Tarte au sucre,Confections,"49,3","49,3",80,"0,15",3944,"3352,4"
10634,1997-08-15 00:00:00.000,FOLIG,Lille,France,7,Uncle Bob's Organic Dried Pears,Produce,30,30,35,0,1050,1050
10634,1997-08-15 00:00:00.000,FOLIG,Lille,France,18,Carnarvon Tigers,Seafood,"62,5","62,5",50,0,3125,3125
10634,1997-08-15 00:00:00.000,FOLIG,Lille,France,51,Manjimup Dried Apples,Produce,53,53,15,0,795,795
10634,1997-08-15 00:00:00.000,FOLIG,Lille,France,75,Rhönbräu Klosterbier,Beverages,"7,75","7,75",2,0,"15,5","15,5"
10635,1997-08-18 00:00:00.000,MAGAA,Bergamo,Italy,4,Chef Anton's Cajun Seasoning,Condiments,22,22,10,"0,1",220,198
10635,1997-08-18 00:00:00.000,MAGAA,Bergamo,Italy,5,Chef Anton's Gumbo Mix,Condiments,"21,35","21,35",15,"0,1","320,25","288,225"
10635,1997-08-18 00:00:00.000,MAGAA,Bergamo,Italy,22,Gustaf's Knäckebröd,Grains/Cereals,21,21,40,0,840,840
10636,1997-08-19 00:00:00.000,WARTH,Oulu,Finland,4,Chef Anton's Cajun Seasoning,Condiments,22,22,25,0,550,550
10636,1997-08-19 00:00:00.000,WARTH,Oulu,Finland,58,Escargots de Bourgogne,Seafood,"13,25","13,25",6,0,"79,5","79,5"
10637,1997-08-19 00:00:00.000,QUEEN,Sao Paulo,Brazil,11,Queso Cabrales,Dairy Products,21,21,10,0,210,210
10637,1997-08-19 00:00:00.000,QUEEN,Sao Paulo,Brazil,50,Valkoinen suklaa,Confections,"16,25","16,25",25,"0,05","406,25","385,9375"
10637,1997-08-19 00:00:00.000,QUEEN,Sao Paulo,Brazil,56,Gnocchi di nonna Alice,Grains/Cereals,38,38,60,"0,05",2280,2166
10638,1997-08-20 00:00:00.000,LINOD,I. de Margarita,Venezuela,45,Rogede sild,Seafood,"9,5","9,5",20,0,190,190
10638,1997-08-20 00:00:00.000,LINOD,I. de Margarita,Venezuela,65,Louisiana Fiery Hot Pepper Sauce,Condiments,"21,05","21,05",21,0,"442,05","442,05"
10638,1997-08-20 00:00:00.000,LINOD,I. de Margarita,Venezuela,72,Mozzarella di Giovanni,Dairy Products,"34,8","34,8",60,0,2088,2088
10639,1997-08-20 00:00:00.000,SANTG,Stavern,Norway,18,Carnarvon Tigers,Seafood,"62,5","62,5",8,0,500,500
10640,1997-08-21 00:00:00.000,WANDK,Stuttgart,Germany,69,Gudbrandsdalsost,Dairy Products,36,36,20,"0,25",720,540
10640,1997-08-21 00:00:00.000,WANDK,Stuttgart,Germany,70,Outback Lager,Beverages,15,15,15,"0,25",225,"168,75"
10641,1997-08-22 00:00:00.000,HILAA,San Cristóbal,Venezuela,2,Chang,Beverages,19,19,50,0,950,950
10641,1997-08-22 00:00:00.000,HILAA,San Cristóbal,Venezuela,40,Boston Crab Meat,Seafood,"18,4","18,4",60,0,1104,1104
10642,1997-08-22 00:00:00.000,SIMOB,Kobenhavn,Denmark,21,Sir Rodney's Scones,Confections,10,10,30,"0,2",300,240
10642,1997-08-22 00:00:00.000,SIMOB,Kobenhavn,Denmark,61,Sirop d'érable,Condiments,"28,5","28,5",20,"0,2",570,456
10643,1997-08-25 00:00:00.000,ALFKI,Berlin,Germany,28,Rössle Sauerkraut,Produce,"45,6","45,6",15,"0,25",684,513
10643,1997-08-25 00:00:00.000,ALFKI,Berlin,Germany,39,Chartreuse verte,Beverages,18,18,21,"0,25",378,"283,5"
10643,1997-08-25 00:00:00.000,ALFKI,Berlin,Germany,46,Spegesild,Seafood,12,12,2,"0,25",24,18
10644,1997-08-25 00:00:00.000,WELLI,Resende,Brazil,18,Carnarvon Tigers,Seafood,"62,5","62,5",4,"0,1",250,225
10644,1997-08-25 00:00:00.000,WELLI,Resende,Brazil,43,Ipoh Coffee,Beverages,46,46,20,0,920,920
10644,1997-08-25 00:00:00.000,WELLI,Resende,Brazil,46,Spegesild,Seafood,12,12,21,"0,1",252,"226,8"
10645,1997-08-26 00:00:00.000,HANAR,Rio de Janeiro,Brazil,18,Carnarvon Tigers,Seafood,"62,5","62,5",20,0,1250,1250
10645,1997-08-26 00:00:00.000,HANAR,Rio de Janeiro,Brazil,36,Inlagd Sill,Seafood,19,19,15,0,285,285
10646,1997-08-27 00:00:00.000,HUNGO,Cork,Ireland,1,Chai,Beverages,18,18,15,"0,25",270,"202,5"
10646,1997-08-27 00:00:00.000,HUNGO,Cork,Ireland,10,Ikura,Seafood,31,31,18,"0,25",558,"418,5"
10646,1997-08-27 00:00:00.000,HUNGO,Cork,Ireland,71,Flotemysost,Dairy Products,"21,5","21,5",30,"0,25",645,"483,75"
10646,1997-08-27 00:00:00.000,HUNGO,Cork,Ireland,77,Original Frankfurter grüne Soße,Condiments,13,13,35,"0,25",455,"341,25"
10647,1997-08-27 00:00:00.000,QUEDE,Rio de Janeiro,Brazil,19,Teatime Chocolate Biscuits,Confections,"9,2","9,2",30,0,276,276
10647,1997-08-27 00:00:00.000,QUEDE,Rio de Janeiro,Brazil,39,Chartreuse verte,Beverages,18,18,20,0,360,360
10648,1997-08-28 00:00:00.000,RICAR,Rio de Janeiro,Brazil,22,Gustaf's Knäckebröd,Grains/Cereals,21,21,15,0,315,315
10648,1997-08-28 00:00:00.000,RICAR,Rio de Janeiro,Brazil,24,Guaraná Fantástica,Beverages,"4,5","4,5",15,"0,15","67,5","57,375"
10649,1997-08-28 00:00:00.000,MAISD,Bruxelles,Belgium,28,Rössle Sauerkraut,Produce,"45,6","45,6",20,0,912,912
10649,1997-08-28 00:00:00.000,MAISD,Bruxelles,Belgium,72,Mozzarella di Giovanni,Dairy Products,"34,8","34,8",15,0,522,522
10650,1997-08-29 00:00:00.000,FAMIA,Sao Paulo,Brazil,30,Nord-Ost Matjeshering,Seafood,"25,89","25,89",30,0,"776,7","776,7"
10650,1997-08-29 00:00:00.000,FAMIA,Sao Paulo,Brazil,53,Perth Pasties,Meat/Poultry,"32,8","32,8",25,"0,05",820,779
10650,1997-08-29 00:00:00.000,FAMIA,Sao Paulo,Brazil,54,Tourtière,Meat/Poultry,"7,45","7,45",30,0,"223,5","223,5"
10651,1997-09-01 00:00:00.000,WANDK,Stuttgart,Germany,19,Teatime Chocolate Biscuits,Confections,"9,2","9,2",12,"0,25","110,4","82,8"
10651,1997-09-01 00:00:00.000,WANDK,Stuttgart,Germany,22,Gustaf's Knäckebröd,Grains/Cereals,21,21,20,"0,25",420,315
10652,1997-09-01 00:00:00.000,GOURL,Campinas,Brazil,30,Nord-Ost Matjeshering,Seafood,"25,89","25,89",2,"0,25","51,78","38,835"
10652,1997-09-01 00:00:00.000,GOURL,Campinas,Brazil,42,Singaporean Hokkien Fried Mee,Grains/Cereals,14,14,20,0,280,280
10653,1997-09-02 00:00:00.000,FRANK,München,Germany,16,Pavlova,Confections,"17,45","17,45",30,"0,1","523,5","471,15"
10653,1997-09-02 00:00:00.000,FRANK,München,Germany,60,Camembert Pierrot,Dairy Products,34,34,20,"0,1",680,612
10654,1997-09-02 00:00:00.000,BERGS,Luleå,Sweden,4,Chef Anton's Cajun Seasoning,Condiments,22,22,12,"0,1",264,"237,6"
10654,1997-09-02 00:00:00.000,BERGS,Luleå,Sweden,39,Chartreuse verte,Beverages,18,18,20,"0,1",360,324
10654,1997-09-02 00:00:00.000,BERGS,Luleå,Sweden,54,Tourtière,Meat/Poultry,"7,45","7,45",6,"0,1","44,7","40,23"
10655,1997-09-03 00:00:00.000,REGGC,Reggio Emilia,Italy,41,Jack's New England Clam Chowder,Seafood,"9,65","9,65",20,"0,2",193,"154,4"
10656,1997-09-04 00:00:00.000,GREAL,Eugene,USA,14,Tofu,Produce,"23,25","23,25",3,"0,1","69,75","62,775"
10656,1997-09-04 00:00:00.000,GREAL,Eugene,USA,44,Gula Malacca,Condiments,"19,45","19,45",28,"0,1","544,6","490,14"
10656,1997-09-04 00:00:00.000,GREAL,Eugene,USA,47,Zaanse koeken,Confections,"9,5","9,5",6,"0,1",57,"51,3"
10657,1997-09-04 00:00:00.000,SAVEA,Boise,USA,15,Genen Shouyu,Condiments,"15,5","15,5",50,0,775,775
10657,1997-09-04 00:00:00.000,SAVEA,Boise,USA,41,Jack's New England Clam Chowder,Seafood,"9,65","9,65",24,0,"231,6","231,6"
10657,1997-09-04 00:00:00.000,SAVEA,Boise,USA,46,Spegesild,Seafood,12,12,45,0,540,540
10657,1997-09-04 00:00:00.000,SAVEA,Boise,USA,47,Zaanse koeken,Confections,"9,5","9,5",10,0,95,95
10657,1997-09-04 00:00:00.000,SAVEA,Boise,USA,56,Gnocchi di nonna Alice,Grains/Cereals,38,38,45,0,1710,1710
10657,1997-09-04 00:00:00.000,SAVEA,Boise,USA,60,Camembert Pierrot,Dairy Products,34,34,30,0,1020,1020
10658,1997-09-05 00:00:00.000,QUICK,Cunewalde,Germany,21,Sir Rodney's Scones,Confections,10,10,60,0,600,600
10658,1997-09-05 00:00:00.000,QUICK,Cunewalde,Germany,40,Boston Crab Meat,Seafood,"18,4","18,4",70,"0,05",1288,"1223,6"
10658,1997-09-05 00:00:00.000,QUICK,Cunewalde,Germany,60,Camembert Pierrot,Dairy Products,34,34,55,"0,05",1870,"1776,5"
10658,1997-09-05 00:00:00.000,QUICK,Cunewalde,Germany,77,Original Frankfurter grüne Soße,Condiments,13,13,70,"0,05",910,"864,5"
10659,1997-09-05 00:00:00.000,QUEEN,Sao Paulo,Brazil,31,Gorgonzola Telino,Dairy Products,"12,5","12,5",20,"0,05",250,"237,5"
10659,1997-09-05 00:00:00.000,QUEEN,Sao Paulo,Brazil,40,Boston Crab Meat,Seafood,"18,4","18,4",24,"0,05","441,6","419,52"
10659,1997-09-05 00:00:00.000,QUEEN,Sao Paulo,Brazil,70,Outback Lager,Beverages,15,15,40,"0,05",600,570
10660,1997-09-08 00:00:00.000,HUNGC,Elgin,USA,20,Sir Rodney's Marmalade,Confections,81,81,21,0,1701,1701
10661,1997-09-09 00:00:00.000,HUNGO,Cork,Ireland,39,Chartreuse verte,Beverages,18,18,3,"0,2",54,"43,2"
10661,1997-09-09 00:00:00.000,HUNGO,Cork,Ireland,58,Escargots de Bourgogne,Seafood,"13,25","13,25",49,"0,2","649,25","519,4"
10662,1997-09-09 00:00:00.000,LONEP,Portland,USA,68,Scottish Longbreads,Confections,"12,5","12,5",10,0,125,125
10663,1997-09-10 00:00:00.000,BONAP,Marseille,France,40,Boston Crab Meat,Seafood,"18,4","18,4",30,"0,05",552,"524,4"
10663,1997-09-10 00:00:00.000,BONAP,Marseille,France,42,Singaporean Hokkien Fried Mee,Grains/Cereals,14,14,30,"0,05",420,399
10663,1997-09-10 00:00:00.000,BONAP,Marseille,France,51,Manjimup Dried Apples,Produce,53,53,20,"0,05",1060,1007
10664,1997-09-10 00:00:00.000,FURIB,Lisboa,Portugal,10,Ikura,Seafood,31,31,24,"0,15",744,"632,4"
10664,1997-09-10 00:00:00.000,FURIB,Lisboa,Portugal,56,Gnocchi di nonna Alice,Grains/Cereals,38,38,12,"0,15",456,"387,6"
10664,1997-09-10 00:00:00.000,FURIB,Lisboa,Portugal,65,Louisiana Fiery Hot Pepper Sauce,Condiments,"21,05","21,05",15,"0,15","315,75","268,3875"
10665,1997-09-11 00:00:00.000,LONEP,Portland,USA,51,Manjimup Dried Apples,Produce,53,53,20,0,1060,1060
10665,1997-09-11 00:00:00.000,LONEP,Portland,USA,59,Raclette Courdavault,Dairy Products,55,55,1,0,55,55
10665,1997-09-11 00:00:00.000,LONEP,Portland,USA,76,Lakkalikööri,Beverages,18,18,10,0,180,180
10666,1997-09-12 00:00:00.000,RICSU,Genève,Switzerland,29,Thüringer Rostbratwurst,Meat/Poultry,"123,79","123,79",36,0,"4456,44","4456,44"
10666,1997-09-12 00:00:00.000,RICSU,Genève,Switzerland,65,Louisiana Fiery Hot Pepper Sauce,Condiments,"21,05","21,05",10,0,"210,5","210,5"
10667,1997-09-12 00:00:00.000,ERNSH,Graz,Austria,69,Gudbrandsdalsost,Dairy Products,36,36,45,"0,2",1620,1296
10667,1997-09-12 00:00:00.000,ERNSH,Graz,Austria,71,Flotemysost,Dairy Products,"21,5","21,5",14,"0,2",301,"240,8"
10668,1997-09-15 00:00:00.000,WANDK,Stuttgart,Germany,31,Gorgonzola Telino,Dairy Products,"12,5","12,5",8,"0,1",100,90
10668,1997-09-15 00:00:00.000,WANDK,Stuttgart,Germany,55,Pâté chinois,Meat/Poultry,24,24,4,"0,1",96,"86,4"
10668,1997-09-15 00:00:00.000,WANDK,Stuttgart,Germany,64,Wimmers gute Semmelknödel,Grains/Cereals,"33,25","33,25",15,"0,1","498,75","448,875"
10669,1997-09-15 00:00:00.000,SIMOB,Kobenhavn,Denmark,36,Inlagd Sill,Seafood,19,19,30,0,570,570
10670,1997-09-16 00:00:00.000,FRANK,München,Germany,23,Tunnbröd,Grains/Cereals,9,9,32,0,288,288
10670,1997-09-16 00:00:00.000,FRANK,München,Germany,46,Spegesild,Seafood,12,12,60,0,720,720
10670,1997-09-16 00:00:00.000,FRANK,München,Germany,67,Laughing Lumberjack Lager,Beverages,14,14,25,0,350,350
10670,1997-09-16 00:00:00.000,FRANK,München,Germany,73,Röd Kaviar,Seafood,15,15,50,0,750,750
10670,1997-09-16 00:00:00.000,FRANK,München,Germany,75,Rhönbräu Klosterbier,Beverages,"7,75","7,75",25,0,"193,75","193,75"
10671,1997-09-17 00:00:00.000,FRANR,Nantes,France,16,Pavlova,Confections,"17,45","17,45",10,0,"174,5","174,5"
10671,1997-09-17 00:00:00.000,FRANR,Nantes,France,62,Tarte au sucre,Confections,"49,3","49,3",10,0,493,493
10671,1997-09-17 00:00:00.000,FRANR,Nantes,France,65,Louisiana Fiery Hot Pepper Sauce,Condiments,"21,05","21,05",12,0,"252,6","252,6"
10672,1997-09-17 00:00:00.000,BERGS,Luleå,Sweden,38,Côte de Blaye,Beverages,"263,5","263,5",15,"0,1","3952,5","3557,25"
10672,1997-09-17 00:00:00.000,BERGS,Luleå,Sweden,71,Flotemysost,Dairy Products,"21,5","21,5",12,0,258,258
10673,1997-09-18 00:00:00.000,WILMK,Helsinki,Finland,16,Pavlova,Confections,"17,45","17,45",3,0,"52,35","52,35"
10673,1997-09-18 00:00:00.000,WILMK,Helsinki,Finland,42,Singaporean Hokkien Fried Mee,Grains/Cereals,14,14,6,0,84,84
10673,1997-09-18 00:00:00.000,WILMK,Helsinki,Finland,43,Ipoh Coffee,Beverages,46,46,6,0,276,276
10674,1997-09-18 00:00:00.000,ISLAT,Cowes,UK,23,Tunnbröd,Grains/Cereals,9,9,5,0,45,45
10675,1997-09-19 00:00:00.000,FRANK,München,Germany,14,Tofu,Produce,"23,25","23,25",30,0,"697,5","697,5"
10675,1997-09-19 00:00:00.000,FRANK,München,Germany,53,Perth Pasties,Meat/Poultry,"32,8","32,8",10,0,328,328
10675,1997-09-19 00:00:00.000,FRANK,München,Germany,58,Escargots de Bourgogne,Seafood,"13,25","13,25",30,0,"397,5","397,5"
10676,1997-09-22 00:00:00.000,TORTU,México D.F.,Mexico,10,Ikura,Seafood,31,31,2,0,62,62
10676,1997-09-22 00:00:00.000,TORTU,México D.F.,Mexico,19,Teatime Chocolate Biscuits,Confections,"9,2","9,2",7,0,"64,4","64,4"
10676,1997-09-22 00:00:00.000,TORTU,México D.F.,Mexico,44,Gula Malacca,Condiments,"19,45","19,45",21,0,"408,45","408,45"
10677,1997-09-22 00:00:00.000,ANTON,México D.F.,Mexico,26,Gumbär Gummibärchen,Confections,"31,23","31,23",30,"0,15","936,9","796,365"
10677,1997-09-22 00:00:00.000,ANTON,México D.F.,Mexico,33,Geitost,Dairy Products,"2,5","2,5",8,"0,15",20,17
10678,1997-09-23 00:00:00.000,SAVEA,Boise,USA,12,Queso Manchego La Pastora,Dairy Products,38,38,100,0,3800,3800
10678,1997-09-23 00:00:00.000,SAVEA,Boise,USA,33,Geitost,Dairy Products,"2,5","2,5",30,0,75,75
10678,1997-09-23 00:00:00.000,SAVEA,Boise,USA,41,Jack's New England Clam Chowder,Seafood,"9,65","9,65",120,0,1158,1158
10678,1997-09-23 00:00:00.000,SAVEA,Boise,USA,54,Tourtière,Meat/Poultry,"7,45","7,45",30,0,"223,5","223,5"
10679,1997-09-23 00:00:00.000,BLONP,Strasbourg,France,59,Raclette Courdavault,Dairy Products,55,55,12,0,660,660
10680,1997-09-24 00:00:00.000,OLDWO,Anchorage,USA,16,Pavlova,Confections,"17,45","17,45",50,"0,25","872,5","654,375"
10680,1997-09-24 00:00:00.000,OLDWO,Anchorage,USA,31,Gorgonzola Telino,Dairy Products,"12,5","12,5",20,"0,25",250,"187,5"
10680,1997-09-24 00:00:00.000,OLDWO,Anchorage,USA,42,Singaporean Hokkien Fried Mee,Grains/Cereals,14,14,40,"0,25",560,420
10681,1997-09-25 00:00:00.000,GREAL,Eugene,USA,19,Teatime Chocolate Biscuits,Confections,"9,2","9,2",30,"0,1",276,"248,4"
10681,1997-09-25 00:00:00.000,GREAL,Eugene,USA,21,Sir Rodney's Scones,Confections,10,10,12,"0,1",120,108
10681,1997-09-25 00:00:00.000,GREAL,Eugene,USA,64,Wimmers gute Semmelknödel,Grains/Cereals,"33,25","33,25",28,0,931,931
10682,1997-09-25 00:00:00.000,ANTON,México D.F.,Mexico,33,Geitost,Dairy Products,"2,5","2,5",30,0,75,75
10682,1997-09-25 00:00:00.000,ANTON,México D.F.,Mexico,66,Louisiana Hot Spiced Okra,Condiments,17,17,4,0,68,68
10682,1997-09-25 00:00:00.000,ANTON,México D.F.,Mexico,75,Rhönbräu Klosterbier,Beverages,"7,75","7,75",30,0,"232,5","232,5"
10683,1997-09-26 00:00:00.000,DUMON,Nantes,France,52,Filo Mix,Grains/Cereals,7,7,9,0,63,63
10684,1997-09-26 00:00:00.000,OTTIK,Köln,Germany,40,Boston Crab Meat,Seafood,"18,4","18,4",20,0,368,368
10684,1997-09-26 00:00:00.000,OTTIK,Köln,Germany,47,Zaanse koeken,Confections,"9,5","9,5",40,0,380,380
10684,1997-09-26 00:00:00.000,OTTIK,Köln,Germany,60,Camembert Pierrot,Dairy Products,34,34,30,0,1020,1020
10685,1997-09-29 00:00:00.000,GOURL,Campinas,Brazil,10,Ikura,Seafood,31,31,20,0,620,620
10685,1997-09-29 00:00:00.000,GOURL,Campinas,Brazil,41,Jack's New England Clam Chowder,Seafood,"9,65","9,65",4,0,"38,6","38,6"
10685,1997-09-29 00:00:00.000,GOURL,Campinas,Brazil,47,Zaanse koeken,Confections,"9,5","9,5",15,0,"142,5","142,5"
10686,1997-09-30 00:00:00.000,PICCO,Salzburg,Austria,17,Alice Mutton,Meat/Poultry,39,39,30,"0,2",1170,936
10686,1997-09-30 00:00:00.000,PICCO,Salzburg,Austria,26,Gumbär Gummibärchen,Confections,"31,23","31,23",15,0,"468,45","468,45"
10687,1997-09-30 00:00:00.000,HUNGO,Cork,Ireland,9,Mishi Kobe Niku,Meat/Poultry,97,97,50,"0,25",4850,"3637,5"
10687,1997-09-30 00:00:00.000,HUNGO,Cork,Ireland,29,Thüringer Rostbratwurst,Meat/Poultry,"123,79","123,79",10,0,"1237,9","1237,9"
10687,1997-09-30 00:00:00.000,HUNGO,Cork,Ireland,36,Inlagd Sill,Seafood,19,19,6,"0,25",114,"85,5"
10688,1997-10-01 00:00:00.000,VAFFE,Århus,Denmark,10,Ikura,Seafood,31,31,18,"0,1",558,"502,2"
10688,1997-10-01 00:00:00.000,VAFFE,Århus,Denmark,28,Rössle Sauerkraut,Produce,"45,6","45,6",60,"0,1",2736,"2462,4"
10688,1997-10-01 00:00:00.000,VAFFE,Århus,Denmark,34,Sasquatch Ale,Beverages,14,14,14,0,196,196
10689,1997-10-01 00:00:00.000,BERGS,Luleå,Sweden,1,Chai,Beverages,18,18,35,"0,25",630,"472,5"
10690,1997-10-02 00:00:00.000,HANAR,Rio de Janeiro,Brazil,56,Gnocchi di nonna Alice,Grains/Cereals,38,38,20,"0,25",760,570
10690,1997-10-02 00:00:00.000,HANAR,Rio de Janeiro,Brazil,77,Original Frankfurter grüne Soße,Condiments,13,13,30,"0,25",390,"292,5"
10691,1997-10-03 00:00:00.000,QUICK,Cunewalde,Germany,1,Chai,Beverages,18,18,30,0,540,540
10691,1997-10-03 00:00:00.000,QUICK,Cunewalde,Germany,29,Thüringer Rostbratwurst,Meat/Poultry,"123,79","123,79",40,0,"4951,6","4951,6"
10691,1997-10-03 00:00:00.000,QUICK,Cunewalde,Germany,43,Ipoh Coffee,Beverages,46,46,40,0,1840,1840
10691,1997-10-03 00:00:00.000,QUICK,Cunewalde,Germany,44,Gula Malacca,Condiments,"19,45","19,45",24,0,"466,8","466,8"
10691,1997-10-03 00:00:00.000,QUICK,Cunewalde,Germany,62,Tarte au sucre,Confections,"49,3","49,3",48,0,"2366,4","2366,4"
10692,1997-10-03 00:00:00.000,ALFKI,Berlin,Germany,63,Vegie-spread,Condiments,"43,9","43,9",20,0,878,878
10693,1997-10-06 00:00:00.000,WHITC,Seattle,USA,9,Mishi Kobe Niku,Meat/Poultry,97,97,6,0,582,582
10693,1997-10-06 00:00:00.000,WHITC,Seattle,USA,54,Tourtière,Meat/Poultry,"7,45","7,45",60,"0,15",447,"379,95"
10693,1997-10-06 00:00:00.000,WHITC,Seattle,USA,69,Gudbrandsdalsost,Dairy Products,36,36,30,"0,15",1080,918
10693,1997-10-06 00:00:00.000,WHITC,Seattle,USA,73,Röd Kaviar,Seafood,15,15,15,"0,15",225,"191,25"
10694,1997-10-06 00:00:00.000,QUICK,Cunewalde,Germany,7,Uncle Bob's Organic Dried Pears,Produce,30,30,90,0,2700,2700
10694,1997-10-06 00:00:00.000,QUICK,Cunewalde,Germany,59,Raclette Courdavault,Dairy Products,55,55,25,0,1375,1375
10694,1997-10-06 00:00:00.000,QUICK,Cunewalde,Germany,70,Outback Lager,Beverages,15,15,50,0,750,750
10695,1997-10-07 00:00:00.000,WILMK,Helsinki,Finland,8,Northwoods Cranberry Sauce,Condiments,40,40,10,0,400,400
10695,1997-10-07 00:00:00.000,WILMK,Helsinki,Finland,12,Queso Manchego La Pastora,Dairy Products,38,38,4,0,152,152
10695,1997-10-07 00:00:00.000,WILMK,Helsinki,Finland,24,Guaraná Fantástica,Beverages,"4,5","4,5",20,0,90,90
10696,1997-10-08 00:00:00.000,WHITC,Seattle,USA,17,Alice Mutton,Meat/Poultry,39,39,20,0,780,780
10696,1997-10-08 00:00:00.000,WHITC,Seattle,USA,46,Spegesild,Seafood,12,12,18,0,216,216
10697,1997-10-08 00:00:00.000,LINOD,I. de Margarita,Venezuela,19,Teatime Chocolate Biscuits,Confections,"9,2","9,2",7,"0,25","64,4","48,3"
10697,1997-10-08 00:00:00.000,LINOD,I. de Margarita,Venezuela,35,Steeleye Stout,Beverages,18,18,9,"0,25",162,"121,5"
10697,1997-10-08 00:00:00.000,LINOD,I. de Margarita,Venezuela,58,Escargots de Bourgogne,Seafood,"13,25","13,25",30,"0,25","397,5","298,125"
10697,1997-10-08 00:00:00.000,LINOD,I. de Margarita,Venezuela,70,Outback Lager,Beverages,15,15,30,"0,25",450,"337,5"
10698,1997-10-09 00:00:00.000,ERNSH,Graz,Austria,11,Queso Cabrales,Dairy Products,21,21,15,0,315,315
10698,1997-10-09 00:00:00.000,ERNSH,Graz,Austria,17,Alice Mutton,Meat/Poultry,39,39,8,"0,05",312,"296,4"
10698,1997-10-09 00:00:00.000,ERNSH,Graz,Austria,29,Thüringer Rostbratwurst,Meat/Poultry,"123,79","123,79",12,"0,05","1485,48","1411,206"
10698,1997-10-09 00:00:00.000,ERNSH,Graz,Austria,65,Louisiana Fiery Hot Pepper Sauce,Condiments,"21,05","21,05",65,"0,05","1368,25","1299,838"
10698,1997-10-09 00:00:00.000,ERNSH,Graz,Austria,70,Outback Lager,Beverages,15,15,8,"0,05",120,114
10699,1997-10-09 00:00:00.000,MORGK,Leipzig,Germany,47,Zaanse koeken,Confections,"9,5","9,5",12,0,114,114
10700,1997-10-10 00:00:00.000,SAVEA,Boise,USA,1,Chai,Beverages,18,18,5,"0,2",90,72
10700,1997-10-10 00:00:00.000,SAVEA,Boise,USA,34,Sasquatch Ale,Beverages,14,14,12,"0,2",168,"134,4"
10700,1997-10-10 00:00:00.000,SAVEA,Boise,USA,68,Scottish Longbreads,Confections,"12,5","12,5",40,"0,2",500,400
10700,1997-10-10 00:00:00.000,SAVEA,Boise,USA,71,Flotemysost,Dairy Products,"21,5","21,5",60,"0,2",1290,1032
10701,1997-10-13 00:00:00.000,HUNGO,Cork,Ireland,59,Raclette Courdavault,Dairy Products,55,55,42,"0,15",2310,"1963,5"
10701,1997-10-13 00:00:00.000,HUNGO,Cork,Ireland,71,Flotemysost,Dairy Products,"21,5","21,5",20,"0,15",430,"365,5"
10701,1997-10-13 00:00:00.000,HUNGO,Cork,Ireland,76,Lakkalikööri,Beverages,18,18,35,"0,15",630,"535,5"
10702,1997-10-13 00:00:00.000,ALFKI,Berlin,Germany,3,Aniseed Syrup,Condiments,10,10,6,0,60,60
10702,1997-10-13 00:00:00.000,ALFKI,Berlin,Germany,76,Lakkalikööri,Beverages,18,18,15,0,270,270
